unitid,school_name,state,city,has_ia,ia_program_name,cost_model,price,source_url,confidence,notes,data_source,quality_tier,consolidated_at,v_status,v_score,v_url_code,v_notes,v_at
190619,CUNY Kingsborough Community College,NY,Brooklyn,no,N/A,Traditional purchase; ZTC courses preferred; student/faculty opposition to IA platforms,,https://cuny.edu,,CUNY opposes IA platforms. Students/faculty concerns about cost + digital interface adaptation. Preference for Zero Textbook Cost courses.,bulk_research,SILVER,2026-03-10 17:25,LIKELY_VALID,7,200,"The page confirms the school is CUNY, but does not mention inclusive access or pricing information, aligning with the research result's lack of IA program and cost details.",2026-03-10T21:38:27Z
190628,CUNY LaGuardia Community College,NY,Long Island City,no,N/A,Traditional purchase; ZTC courses preferred; student/faculty opposition to IA platforms,,https://cuny.edu,,CUNY opposes IA platforms. Students/faculty concerns about cost + digital interface adaptation. Preference for Zero Textbook Cost courses.,bulk_research,SILVER,2026-03-10 17:25,LIKELY_VALID,7,200,"The page clearly references CUNY, but does not mention inclusive access or related cost models.",2026-03-10T21:38:31Z
190637,CUNY Lehman College,NY,Bronx,no,N/A,Traditional purchase; ZTC courses preferred; student/faculty opposition to IA platforms,,https://cuny.edu,,CUNY opposes IA platforms. Students/faculty concerns about cost + digital interface adaptation. Preference for Zero Textbook Cost courses.,bulk_research,SILVER,2026-03-10 17:25,LIKELY_VALID,7,200,"The page clearly references CUNY, but does not mention Inclusive Access or related cost models.",2026-03-10T21:38:35Z
190646,CUNY Medgar Evers College,NY,Brooklyn,no,N/A,Traditional purchase; ZTC courses preferred; student/faculty opposition to IA platforms,,https://cuny.edu,,CUNY opposes IA platforms. Students/faculty concerns about cost + digital interface adaptation. Preference for Zero Textbook Cost courses.,bulk_research,SILVER,2026-03-10 17:25,LIKELY_VALID,7,200,"The page clearly references CUNY, but does not mention inclusive access or related cost models.",2026-03-10T21:38:38Z
190655,CUNY New York City College of Technology,NY,Brooklyn,no,N/A,Traditional purchase; ZTC courses preferred; student/faculty opposition to IA platforms,,https://cuny.edu,,CUNY opposes IA platforms. Students/faculty concerns about cost + digital interface adaptation. Preference for Zero Textbook Cost courses.,bulk_research,SILVER,2026-03-10 17:25,LIKELY_VALID,7,200,"The page clearly references CUNY, but does not mention Inclusive Access or related cost models, aligning with the research result's negative findings.",2026-03-10T21:38:41Z
190664,CUNY Queens College,NY,Queens,no,N/A,Traditional purchase; ZTC courses preferred; student/faculty opposition to IA platforms,,https://cuny.edu,,CUNY opposes IA platforms. Students/faculty concerns about cost + digital interface adaptation. Preference for Zero Textbook Cost courses.,bulk_research,SILVER,2026-03-10 17:25,LIKELY_VALID,7,200,"The page clearly references CUNY, but does not mention Inclusive Access or related cost models.",2026-03-10T21:38:44Z
190673,CUNY Queensborough Community College,NY,Bayside,no,N/A,Traditional purchase; ZTC courses preferred; student/faculty opposition to IA platforms,,https://cuny.edu,,CUNY opposes IA platforms. Students/faculty concerns about cost + digital interface adaptation. Preference for Zero Textbook Cost courses.,bulk_research,SILVER,2026-03-10 17:25,LIKELY_VALID,7,200,"The page clearly references CUNY, but does not mention Inclusive Access or related cost models.",2026-03-10T21:38:48Z
190682,CUNY School of Law,NY,Long Island City,no,N/A,Traditional purchase; ZTC courses preferred; student/faculty opposition to IA platforms,,https://cuny.edu,,CUNY opposes IA platforms. Students/faculty concerns about cost + digital interface adaptation. Preference for Zero Textbook Cost courses.,bulk_research,SILVER,2026-03-10 17:25,LIKELY_VALID,7,200,"The page confirms CUNY as the institution, but does not mention inclusive access or related cost models.",2026-03-10T21:38:51Z
475565,CUNY Stella and Charles Guttman Community College,NY,New York,no,N/A,Traditional purchase; ZTC courses preferred; student/faculty opposition to IA platforms,,https://cuny.edu,,CUNY opposes IA platforms. Students/faculty concerns about cost + digital interface adaptation. Preference for Zero Textbook Cost courses.,bulk_research,SILVER,2026-03-10 17:25,LIKELY_VALID,7,200,"The page clearly references CUNY, but does not mention Inclusive Access or related cost models.",2026-03-10T21:38:55Z
190691,CUNY York College,NY,Jamaica,no,N/A,Traditional purchase; ZTC courses preferred; student/faculty opposition to IA platforms,,https://cuny.edu,,CUNY opposes IA platforms. Students/faculty concerns about cost + digital interface adaptation. Preference for Zero Textbook Cost courses.,bulk_research,SILVER,2026-03-10 17:25,LIKELY_VALID,7,200,"The page clearly references CUNY, but does not mention Inclusive Access or related cost models.",2026-03-10T21:38:58Z
492661,California College of Barbering and Cosmetology,CA,Stockton,yes,Zero Textbook Cost (ZTC) / Inclusive Access,ZTC via OER; some IA per-unit; $115M state ZTC funding; opt-out where IA exists,,https://cccco.edu,,CA CC system: $115M ZTC program. OER-focused. New regs July 2025.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,6,200,"The page is for the California Community Colleges Chancellor's Office, which oversees the school, but does not mention specific IA programs or pricing details.",2026-03-10T21:39:01Z
110592,California State University-Los Angeles,CA,Los Angeles,yes,Equitable Access / Day 1 Digital Access (CSU AL$ framework),Per-course or flat rate; digital via Canvas/LMS; auto-enrolled; opt-out; discounted; CSU Affordable Learning Solutions; Chancellor's Office supported,,https://calstate.edu,,CSU system Equitable Access / Day 1 Digital. AL$ framework. Digital via Canvas. Auto-enrolled. Opt-out. Hundreds of millions saved system-wide. Also OER initiatives.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='calstate.edu', port=443): Max retries exceeded with ur",2026-03-10T21:39:05Z
409698,California State University-Monterey Bay,CA,Seaside,yes,Equitable Access / Day 1 Digital Access (CSU AL$ framework),Per-course or flat rate; digital via Canvas/LMS; auto-enrolled; opt-out; discounted; CSU Affordable Learning Solutions; Chancellor's Office supported,,https://calstate.edu,,CSU system Equitable Access / Day 1 Digital. AL$ framework. Digital via Canvas. Auto-enrolled. Opt-out. Hundreds of millions saved system-wide. Also OER initiatives.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='calstate.edu', port=443): Max retries exceeded with ur",2026-03-10T21:39:05Z
110608,California State University-Northridge,CA,Northridge,yes,Inclusive Access / Matador Bookstore,per-course,Not listed (varies by course),https://www.bkstr.com/csunorthridgestore,MEDIUM,Follett-managed per-course IA.,notion_gemini_codex,SILVER,2026-03-10 17:25,SUSPECT,1,200,Page loaded but no useful text,2026-03-10T21:39:06Z
110617,California State University-Sacramento,CA,Sacramento,yes,Follett Access (Hornet Bookstore),Per-course,,https://bkstr.com/csusacramentostore; https://csus.edu,,Follett Access; eBooks by first day; opt-out; evaluated since 2019; Hornet Bookstore managed by Follett,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,1,200,Page loaded but no useful text,2026-03-10T21:39:07Z
110510,California State University-San Bernardino,CA,San Bernardino,yes,Coyote Day One Textbook Access (CDOTA),$21.50/credit hour; auto-enrolled; opt-out by census date,,https://csusb.edu,,Launched Fall 2024. Replaced previous IA program. Materials before term starts.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,The page confirms the school but does not mention any inclusive access programs or related pricing information.,2026-03-10T21:39:08Z
366711,California State University-San Marcos,CA,San Marcos,yes,Equitable Access / Day 1 Digital Access (CSU AL$ framework),Per-course or flat rate; digital via Canvas/LMS; auto-enrolled; opt-out; discounted; CSU Affordable Learning Solutions; Chancellor's Office supported,,https://calstate.edu,,CSU system Equitable Access / Day 1 Digital. AL$ framework. Digital via Canvas. Auto-enrolled. Opt-out. Hundreds of millions saved system-wide. Also OER initiatives.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='calstate.edu', port=443): Max retries exceeded with ur",2026-03-10T21:39:11Z
206914,Cameron University,OK,Lawton,yes,First Day / Inclusive Access,Digital via Canvas; discounted; charged to account; opt-out,,https://cameron.edu,,First Day/IA: digital materials via Canvas. Discounted. Charged to account.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,"The page confirms Cameron University exists, but does not mention Inclusive Access or First Day programs.",2026-03-10T21:39:12Z
111434,Canada College,CA,Redwood City,yes,Zero Textbook Cost (ZTC) / Inclusive Access (varies by college),"Mixed: ZTC degrees (no textbook cost via OER), some colleges have IA/EA per-unit charges; $115M state ZTC funding; LibreTexts system contract; opt-out where IA exists; new first-day access regs July 2025",,https://cccco.edu; https://asccc-oeri.org,,CA CC system: $115M ZTC program. OER-focused. Some colleges also have IA (e.g. Merced $25/unit EA). New regs July 2025 mandate first-day access. ASCCC concerns about IA opt-out models. ZTC pathways by Fall 2026.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='cccco.edu;%20https', port=443): Max retries exceeded w",2026-03-10T21:39:15Z
201548,Capital University,OH,Columbus,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:39:15Z
180106,Carroll College,MT,Helena,yes,Automatic Digital Course Materials,Auto-provided; billed after midpoint of semester; digital via Canvas 2wks before class,,https://carroll.edu,,Auto digital materials via Canvas 2 weeks before class. Billed after midpoint. 180+ day access. No separate bookstore purchase.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,"The page confirms Carroll College is the institution, but does not mention Inclusive Access or the specific program details.",2026-03-10T21:39:16Z
201645,Case Western Reserve University,OH,Cleveland,yes,1st Day Program (BN),Per-course (course fee),,https://case.edu/bookstore; https://bkstr.com/casebookstore,,BN First Day; Canvas delivery; auto-enrolled; opt-out 2 weeks; lower than traditional pricing,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,404,HTTP 404,2026-03-10T21:39:19Z
240505,Casper College,WY,Casper,yes,Inclusive Access,Per-course; included in course charge/tuition; digital delivery,,https://caspercollege.edu; https://bkstr.com,,Inclusive Access course materials included in course charge/tuition. Digital delivery program. Follett bookstore.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='caspercollege.edu;%20https', port=443): Max retries ex",2026-03-10T21:39:20Z
201654,Cedarville University,OH,Cedarville,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:39:20Z
158477,Centenary College of Louisiana,LA,Shreveport,no,N/A,Traditional purchase,,https://centenary.edu,,No formal IA found. Small private liberal arts college.,bulk_research,SILVER,2026-03-10 17:25,VALIDATED,9,200,The page clearly belongs to Centenary College of Louisiana and contains no mention of an Inclusive Access program.,2026-03-10T21:39:21Z
128771,Central Connecticut State University,CT,New Britain,yes,First Day Complete (CSCU system),Per credit hour or course fee; auto-enrolled; opt-out,,https://ccsu.edu; https://bncollege.com,,Part of CSCU system adoption of BN First Day Complete. Auto-enrolled. Opt-out available.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ccsu.edu;%20https', port=443): Max retries exceeded wi",2026-03-10T21:39:25Z
169248,Central Michigan University,MI,Mount Pleasant,no,N/A,Traditional purchase via bookstore,,https://cmich.edu; https://cmubookstore.com,,No formal IA program. Standard bookstore purchasing.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='cmich.edu;%20https', port=443): Max retries exceeded w",2026-03-10T21:39:26Z
201690,Central State University,OH,Wilberforce,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:39:26Z
223816,Central Texas College,TX,Killeen,yes,Inclusive Access / First Day (varies by college),"Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by college (e.g. $21/cr Lone Star STAR Bundle, HCC First Day/BN, TCC Plus)",,https://lonestar.edu; https://hccs.edu; https://tccd.edu,,TX CC system. Various IA models by college. Lone Star STAR Bundle $21/cr. HCC First Day/BN + ZTC/OER. TCC Plus/First Day. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='lonestar.edu;%20https', port=443): Max retries exceede",2026-03-10T21:39:27Z
234827,Central Washington University,WA,Ellensburg,yes,Course Materials Access Program (CAP),Flat rate per UG quarter; all required textbooks/digital/course packs day 1; opt-out; pilot 2016,,https://wildcatshop.net; https://cwu.edu,,CAP. Flat rate/UG quarter. All required materials day 1. Opt-out. IA pilot since 2016. Also Central Access (disability accessibility service).,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='wildcatshop.net;%20https', port=443): Max retries exce",2026-03-10T21:39:27Z
240514,Central Wyoming College,WY,Riverton,yes,Inclusive Access Program,Per-course; auto-added to tuition/fees; discounted digital day 1,,https://cwc.edu,,Inclusive Access Program. Per-course charge auto-added to tuition/fees. Discounted digital day 1. Participation noted in course schedule.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,"The page confirms the school's existence, but does not mention Inclusive Access or any related programs or pricing.",2026-03-10T21:39:28Z
